price,accommodates,neighbourhood,bedrooms,beds,bathrooms,review_scores_rating,property_type,room_type,last_scraped
95.0,2,Upper West Side,1.0,1.0,1.0,94.0,Apartment,Shared room,2018-03-04
115.0,2,Clinton Hill,0.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
132.0,2,Chinatown,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
84.0,2,Upper West Side,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
75.0,2,Greenpoint,1.0,1.0,2.0,,Apartment,Private room,2018-03-05
95.0,2,Harlem,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
110.0,3,Crown Heights,0.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
289.0,2,West Village,0.0,2.0,1.0,100.0,Condominium,Entire home/apt,2018-03-05
70.0,2,Greenpoint,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
100.0,4,South Ozone Park,2.0,4.0,2.0,100.0,House,Private room,2018-03-05
109.0,4,Hell's Kitchen,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
115.0,2,Brooklyn Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
225.0,4,Chelsea,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Bushwick,1.0,1.0,2.0,,Apartment,Private room,2018-03-05
299.0,6,Midtown,2.0,3.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
35.0,1,Bushwick,1.0,1.0,1.5,,Apartment,Private room,2018-03-05
70.0,2,Midwood,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
110.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
35.0,1,Stapleton,1.0,1.0,2.0,91.0,House,Private room,2018-03-05
155.0,5,Mott Haven,3.0,3.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
99.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
90.0,2,Upper West Side,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
299.0,6,The Rockaways,3.0,4.0,2.5,,House,Entire home/apt,2018-03-04
61.0,2,Upper West Side,1.0,1.0,1.0,68.0,Apartment,Private room,2018-03-04
150.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
115.0,2,East Harlem,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
45.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
30.0,1,Woodhaven,1.0,1.0,1.0,94.0,Townhouse,Private room,2018-03-05
299.0,7,Flatiron District,2.0,4.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Upper East Side,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
130.0,2,Upper East Side,1.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
150.0,4,Elmhurst,2.0,2.0,2.0,,House,Entire home/apt,2018-03-04
100.0,2,Lower East Side,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
57.0,2,Bedford-Stuyvesant,1.0,2.0,1.0,,Apartment,Private room,2018-03-05
223.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
120.0,2,Lower East Side,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
409.0,8,Brooklyn Heights,3.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
119.0,4,Gowanus,2.0,2.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
128.0,1,Chinatown,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-04
159.0,2,The Rockaways,1.0,2.0,1.0,94.0,Bed and breakfast,Private room,2018-03-04
49.0,1,Bedford-Stuyvesant,1.0,1.0,1.5,100.0,Apartment,Private room,2018-03-04
252.0,2,Financial District,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
155.0,3,East Harlem,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
28.0,1,Elmhurst,1.0,1.0,1.0,95.0,Apartment,Shared room,2018-03-04
265.0,6,Bedford-Stuyvesant,3.0,4.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
215.0,10,Flatbush,3.0,3.0,2.0,95.0,Apartment,Entire home/apt,2018-03-04
100.0,4,Ridgewood,1.0,2.0,2.0,99.0,Loft,Private room,2018-03-04
54.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
79.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
55.0,2,The Rockaways,1.0,1.0,1.0,100.0,House,Private room,2018-03-04
39.0,2,Bushwick,1.0,1.0,1.5,85.0,Apartment,Private room,2018-03-04
185.0,1,Upper East Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
160.0,5,Clinton Hill,2.0,2.0,1.0,85.0,Apartment,Entire home/apt,2018-03-04
180.0,8,Sunnyside,0.0,4.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
60.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
60.0,2,Washington Heights,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
50.0,2,Clinton Hill,1.0,1.0,1.5,92.0,Apartment,Private room,2018-03-04
160.0,3,Upper East Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
185.0,4,Midtown East,1.0,1.0,1.0,84.0,Apartment,Entire home/apt,2018-03-04
65.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
210.0,2,Greenwich Village,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
80.0,2,Williamsburg,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-04
200.0,6,Bedford-Stuyvesant,2.0,3.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
77.0,2,Clinton Hill,1.0,1.0,1.0,99.0,Townhouse,Private room,2018-03-04
99.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
200.0,2,Alphabet City,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
99.0,3,Hell's Kitchen,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
84.0,2,Williamsburg,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-04
105.0,2,Kensington,2.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
88.0,2,The Rockaways,1.0,1.0,1.0,98.0,House,Private room,2018-03-04
65.0,2,Upper East Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-06
110.0,4,Bedford-Stuyvesant,0.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
140.0,2,Upper East Side,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
50.0,2,Crown Heights,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
175.0,3,Williamsburg,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
72.0,4,Flushing,1.0,2.0,1.0,86.0,House,Private room,2018-03-05
51.0,1,Bushwick,1.0,1.0,1.5,,Apartment,Private room,2018-03-05
55.0,1,Williamsburg,1.0,1.0,1.5,,Apartment,Private room,2018-03-04
395.0,10,Clinton Hill,4.0,5.0,2.0,95.0,House,Entire home/apt,2018-03-05
85.0,1,Bushwick,1.0,1.0,2.0,,Apartment,Private room,2018-03-05
99.0,2,Times Square/Theatre District,1.0,2.0,1.0,98.0,Apartment,Private room,2018-03-04
185.0,4,Alphabet City,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
179.0,4,Jackson Heights,2.0,2.0,1.0,97.0,Condominium,Entire home/apt,2018-03-04
130.0,2,Lower East Side,0.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
188.0,5,East Harlem,2.0,4.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
60.0,2,Crown Heights,1.0,1.0,2.0,96.0,Apartment,Private room,2018-03-05
143.0,3,Upper West Side,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
108.0,4,Sunnyside,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
200.0,5,Greenpoint,2.0,3.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
80.0,2,Washington Heights,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
215.0,3,Alphabet City,1.0,2.0,1.0,98.0,Loft,Entire home/apt,2018-03-04
35.0,1,Hamilton Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
289.0,12,Elmhurst,3.0,7.0,1.5,80.0,Apartment,Entire home/apt,2018-03-04
36.0,1,Morrisania,1.0,1.0,1.0,60.0,Apartment,Private room,2018-03-04
70.0,2,Morningside Heights,1.0,4.0,1.0,,Apartment,Private room,2018-03-04
125.0,4,Greenwood Heights,2.0,4.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
295.0,8,Gowanus,3.0,3.0,1.0,89.0,Townhouse,Entire home/apt,2018-03-05
90.0,1,Chinatown,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-06
68.0,1,East Harlem,1.0,1.0,1.5,92.0,Apartment,Private room,2018-03-04
65.0,2,Upper East Side,1.0,1.0,1.0,70.0,Apartment,Private room,2018-03-05
35.0,1,Sunset Park,1.0,1.0,0.5,,House,Private room,2018-03-05
50.0,1,Clinton Hill,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
250.0,6,East Village,2.0,4.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
110.0,2,East Village,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
120.0,2,Williamsburg,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
50.0,1,Clinton Hill,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-04
87.0,3,Crown Heights,0.0,2.0,1.0,96.0,House,Entire home/apt,2018-03-04
78.0,2,Washington Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
96.0,4,Washington Heights,0.0,2.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
49.0,2,Washington Heights,1.0,1.0,1.5,,Apartment,Private room,2018-03-04
109.0,2,Nolita,1.0,1.0,2.0,93.0,Apartment,Private room,2018-03-04
65.0,2,East Harlem,1.0,1.0,2.0,80.0,Apartment,Private room,2018-03-05
180.0,3,East Village,1.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
75.0,2,Lower East Side,1.0,1.0,1.5,75.0,Apartment,Private room,2018-03-05
95.0,4,Bedford-Stuyvesant,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
299.0,7,Flatiron District,2.0,4.0,1.0,84.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Lower East Side,1.0,1.0,1.5,99.0,Apartment,Private room,2018-03-05
250.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
148.0,3,Murray Hill,1.0,2.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
100.0,2,Upper West Side,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
750.0,4,East Village,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Harlem,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
115.0,2,East Village,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
62.0,1,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
150.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
50.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
200.0,2,East Village,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
40.0,1,Flatbush,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
99.0,4,Upper West Side,2.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
29.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
80.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
80.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
35.0,1,Bay Ridge,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
45.0,2,Jamaica,1.0,1.0,1.0,94.0,Hostel,Private room,2018-03-05
65.0,2,Jamaica,1.0,1.0,1.0,95.0,Hostel,Private room,2018-03-05
160.0,4,Upper East Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
99.0,1,East Village,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-05
175.0,2,Lower East Side,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
165.0,2,Astoria,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
135.0,2,Williamsburg,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
175.0,4,Greenpoint,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
140.0,4,Sunset Park,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Upper West Side,0.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
100.0,1,Greenpoint,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
159.0,6,Williamsburg,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
77.0,1,Washington Heights,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-04
49.0,2,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
55.0,2,Park Slope,1.0,1.0,1.0,86.0,Apartment,Private room,2018-03-04
50.0,2,Park Slope,1.0,1.0,1.0,82.0,Apartment,Private room,2018-03-05
108.0,4,Park Slope,1.0,2.0,1.0,83.0,Apartment,Private room,2018-03-05
359.0,14,Washington Heights,4.0,9.0,2.0,94.0,Townhouse,Entire home/apt,2018-03-05
175.0,4,Bedford-Stuyvesant,2.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
50.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-05
120.0,2,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
40.0,2,Lefferts Garden,0.0,1.0,1.0,60.0,Apartment,Entire home/apt,2018-03-04
74.0,2,East Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-06
219.0,4,Midtown East,1.0,2.0,1.0,100.0,Timeshare,Entire home/apt,2018-03-05
189.0,4,Park Slope,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
140.0,2,Lower East Side,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
65.0,1,Morningside Heights,1.0,1.0,1.0,73.0,Apartment,Private room,2018-03-05
100.0,2,Hamilton Heights,1.0,2.0,2.0,,Apartment,Private room,2018-03-05
100.0,2,Flatbush,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
395.0,2,West Village,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
199.0,2,Midtown East,0.0,1.0,1.0,94.0,Resort,Private room,2018-03-05
125.0,3,East New York,1.0,1.0,1.0,86.0,Apartment,Entire home/apt,2018-03-05
99.0,1,Upper West Side,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
40.0,1,East New York,1.0,1.0,1.0,77.0,Apartment,Private room,2018-03-05
114.0,3,Morningside Heights,2.0,2.0,1.5,100.0,Apartment,Entire home/apt,2018-03-04
198.0,2,Gramercy Park,0.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
225.0,4,Chinatown,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
229.0,5,Hell's Kitchen,2.0,3.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
115.0,3,Park Slope,0.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
120.0,3,Hell's Kitchen,1.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
48.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
80.0,2,Hell's Kitchen,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
149.0,3,Hell's Kitchen,1.0,2.0,1.0,86.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Williamsburg,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
199.0,2,Midtown,1.0,1.0,1.0,85.0,Apartment,Private room,2018-03-05
92.0,2,Park Slope,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
120.0,4,Hell's Kitchen,1.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
650.0,8,Gramercy Park,3.0,5.0,2.0,93.0,Apartment,Entire home/apt,2018-03-05
61.0,4,Windsor Terrace,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
89.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
199.0,2,Midtown,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
45.0,1,Bushwick,1.0,1.0,1.0,87.0,Loft,Private room,2018-03-05
70.0,1,Bushwick,1.0,1.0,1.5,100.0,Apartment,Private room,2018-03-05
200.0,1,West Village,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
60.0,2,Harlem,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-05
38.0,1,Astoria,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
75.0,2,Harlem,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-05
165.0,2,Greenpoint,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
150.0,2,West Village,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
95.0,2,Greenpoint,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
139.0,5,Crown Heights,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
39.0,1,Harlem,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
239.0,4,Midtown East,0.0,2.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Alphabet City,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
42.0,1,Upper East Side,1.0,1.0,1.5,,Apartment,Private room,2018-03-06
69.0,2,East Harlem,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
170.0,1,Upper East Side,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
195.0,3,Greenwich Village,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
194.0,3,Alphabet City,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
75.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
130.0,3,Carroll Gardens,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
245.0,2,Upper East Side,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
200.0,2,Chelsea,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
124.0,3,Chelsea,1.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-04
70.0,2,Morningside Heights,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
100.0,4,Crown Heights,2.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
50.0,1,Upper West Side,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
200.0,3,East Village,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Columbia Street Waterfront,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
40.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
100.0,3,Bedford-Stuyvesant,1.0,2.0,1.0,100.0,House,Private room,2018-03-04
440.0,6,Williamsburg,2.0,3.0,2.0,,Loft,Entire home/apt,2018-03-04
160.0,4,Clinton Hill,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
180.0,5,Williamsburg,3.0,3.0,1.5,100.0,Apartment,Entire home/apt,2018-03-06
45.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
139.0,2,Midtown East,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
160.0,3,Bedford-Stuyvesant,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
319.0,9,Washington Heights,3.0,5.0,2.0,92.0,Townhouse,Entire home/apt,2018-03-04
250.0,6,Midtown,0.0,3.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
225.0,4,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
450.0,4,Greenpoint,2.0,2.0,1.5,95.0,Apartment,Entire home/apt,2018-03-04
45.0,2,Kensington,1.0,1.0,1.0,79.0,House,Private room,2018-03-04
199.0,3,Williamsburg,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
55.0,2,Carroll Gardens,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
70.0,1,Washington Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
33.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
149.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
100.0,4,Morningside Heights,1.0,2.0,1.0,92.0,Apartment,Private room,2018-03-04
80.0,2,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
120.0,4,Fort Greene,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
73.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
100.0,2,Rego Park,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
50.0,3,Jamaica,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-05
2500.0,12,Tribeca,5.0,9.0,3.5,,Loft,Entire home/apt,2018-03-04
72.0,2,Harlem,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
50.0,1,Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
44.0,2,Crown Heights,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
105.0,4,Washington Heights,0.0,2.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
70.0,2,East Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
120.0,2,Hell's Kitchen,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
57.0,2,Flatbush,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
170.0,3,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
120.0,5,Astoria,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
525.0,8,Flatiron District,3.0,6.0,1.0,85.0,Loft,Entire home/apt,2018-03-04
100.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
75.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
45.0,2,Sheepshead Bay,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
65.0,2,Bushwick,1.0,1.0,1.0,50.0,Apartment,Private room,2018-03-04
150.0,4,Park Slope,2.0,3.0,1.0,96.0,House,Entire home/apt,2018-03-04
350.0,6,Harlem,2.0,3.0,2.0,,Apartment,Entire home/apt,2018-03-04
53.0,3,Flushing,1.0,2.0,1.0,87.0,House,Private room,2018-03-06
60.0,2,East Harlem,1.0,1.0,1.0,99.0,Apartment,Private room,2018-03-04
350.0,4,West Village,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
59.0,2,Parkchester,1.0,1.0,1.0,98.0,Condominium,Private room,2018-03-04
127.0,3,Bushwick,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
80.0,2,East Village,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
200.0,12,Baychester,3.0,6.0,2.0,94.0,House,Entire home/apt,2018-03-04
45.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
158.0,5,Crown Heights,2.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
359.0,10,Washington Heights,4.0,6.0,2.0,93.0,Townhouse,Entire home/apt,2018-03-04
200.0,1,Chelsea,1.0,,,100.0,Apartment,Private room,2018-03-04
120.0,2,Upper West Side,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
110.0,2,Washington Heights,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
140.0,3,Upper East Side,0.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
90.0,7,Lefferts Garden,2.0,5.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
295.0,12,Bedford-Stuyvesant,4.0,4.0,2.0,88.0,Apartment,Entire home/apt,2018-03-04
175.0,4,Hell's Kitchen,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
410.0,5,Midtown East,2.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
90.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
130.0,6,Williamsburg,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
436.0,14,Flatbush,7.0,7.0,3.0,97.0,House,Entire home/apt,2018-03-04
249.0,2,Chelsea,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
300.0,3,Midtown East,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
400.0,8,Kips Bay,3.0,4.0,2.0,92.0,Apartment,Entire home/apt,2018-03-04
148.0,9,Bedford-Stuyvesant,4.0,5.0,1.0,93.0,House,Entire home/apt,2018-03-04
170.0,4,Williamsburg,1.0,2.0,1.0,84.0,Apartment,Entire home/apt,2018-03-05
200.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
60.0,2,Williamsburg,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-04
65.0,2,Long Island City,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
81.0,1,Lower East Side,1.0,1.0,1.0,87.0,Apartment,Private room,2018-03-04
399.0,4,Upper West Side,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
105.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,80.0,Apartment,Entire home/apt,2018-03-05
100.0,1,Hell's Kitchen,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
200.0,4,Kingsbridge,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
45.0,2,Bushwick,1.0,1.0,1.5,83.0,Apartment,Private room,2018-03-04
60.0,4,East New York,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
169.0,7,Maspeth,2.0,5.0,2.0,87.0,House,Private room,2018-03-04
80.0,2,Alphabet City,1.0,1.0,1.0,60.0,Apartment,Private room,2018-03-04
135.0,3,West Village,1.0,2.0,1.0,95.0,Loft,Entire home/apt,2018-03-04
55.0,1,Bedford-Stuyvesant,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
220.0,6,East Harlem,1.0,2.0,1.0,83.0,Apartment,Entire home/apt,2018-03-04
235.0,8,Bergen Beach,4.0,6.0,2.0,89.0,House,Entire home/apt,2018-03-05
125.0,2,Clinton Hill,1.0,1.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
66.0,2,Astoria,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
80.0,2,Financial District,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
55.0,1,Bushwick,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
